"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","returns 404 for non-existent summary","Summaries","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","GET /summaries/:id","",""
"","0","extracts from youtube.com/v/","Queue","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","extractVideoId","",""
"","1","extracts from youtube.com/embed/","Queue","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","extractVideoId","",""
"","1","extracts from youtube.com/shorts/","Queue","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","extractVideoId","",""
"","1","filters non-string elements from arrays","Video Processing","Tue Mar 03 00:01:56 UTC 2026","passed","Tue Mar 03 00:01:56 UTC 2026","","parseSummaryResponse","",""
"","1","returns HTML cancel page","Billing","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","GET /billing/cancel","",""
"","2","returns 400 when user has no Stripe customer","Billing","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","POST /billing/portal","",""
"","3","returns 500 when user lookup fails","Billing","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","POST /billing/checkout","",""
"","0","fails when parse required retry","Video Processing","Tue Mar 03 00:01:56 UTC 2026","passed","Tue Mar 03 00:01:56 UTC 2026","","runChecks","",""
"","1","returns 404 when user not found","Billing","Tue Mar 03 00:01:56 UTC 2026","passed","Tue Mar 03 00:01:56 UTC 2026","","GET /usage","",""
"","3","deletes a queued item","Queue","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","DELETE /queue/:id","",""
"","1","returns 400 when videoUrl is missing","Queue","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","POST /queue","",""
"","2","returns 402 with upgrade URL for non-pro users","Queue","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","POST /queue/batch","",""
"","2","returns 404 for non-existent or already deleted summary","Summaries","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","DELETE /summaries/:id","",""
"","3","respects limit and offset params","Summaries","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","GET /summaries","",""
"","3","extracts from youtube.com/watch?v=","Queue","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","extractVideoId","",""
"","2","returns usage info for pro user","Billing","Tue Mar 03 00:01:56 UTC 2026","passed","Tue Mar 03 00:01:56 UTC 2026","","GET /usage","",""
"","2","creates portal session for user with Stripe customer","Billing","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","POST /billing/portal","",""
"","69","returns paginated list of summaries","Summaries","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","GET /summaries","",""
"","0","returns null for invalid URLs","Queue","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","extractVideoId","",""
"","1","returns 400 for empty videos array","Queue","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","POST /queue/batch","",""
"","3","creates Stripe customer when none exists, then creates checkout session","Billing","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","POST /billing/checkout","",""
"","2","returns summary detail","Summaries","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","GET /summaries/:id","",""
"","2","returns 409 for duplicate video","Queue","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","POST /queue","",""
"","3","returns 404 for non-existent item","Queue","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","POST /queue/:id/retry","",""
"","0","rejects a JSON array instead of an object","Video Processing","Tue Mar 03 00:01:56 UTC 2026","passed","Tue Mar 03 00:01:56 UTC 2026","","parseSummaryResponse","",""
"","0","returns null for non-YouTube URLs","Queue","Tue Mar 03 00:01:55 UTC 2026","passed","Tue Mar 03 00:01:55 UTC 2026","","extractVideoId","",""
