"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","skips empty segments","parseTimedTextXml","Wed Mar 04 21:40:41 UTC 2026","passed","Wed Mar 04 21:40:41 UTC 2026","","","",""
"","3","returns summary detail","Summaries","Wed Mar 04 21:40:41 UTC 2026","passed","Wed Mar 04 21:40:41 UTC 2026","","GET /summaries/:id","",""
"","1","extracts from youtube.com/shorts/","Queue","Wed Mar 04 21:40:40 UTC 2026","passed","Wed Mar 04 21:40:40 UTC 2026","","extractVideoId","",""
"","69","returns usage info for free user","Billing","Wed Mar 04 21:40:41 UTC 2026","passed","Wed Mar 04 21:40:41 UTC 2026","","GET /usage","",""
"","2","returns 400 when videoUrl is missing","Queue","Wed Mar 04 21:40:40 UTC 2026","passed","Wed Mar 04 21:40:40 UTC 2026","","POST /queue","",""
"","3","returns 400 for video exceeding max duration","Queue","Wed Mar 04 21:40:40 UTC 2026","passed","Wed Mar 04 21:40:40 UTC 2026","","POST /queue","",""
"","117","adds a video and returns 201 with summary and position","Queue","Wed Mar 04 21:40:40 UTC 2026","passed","Wed Mar 04 21:40:40 UTC 2026","","POST /queue","",""
"","0","returns empty array for unrecognized XML","parseTimedTextXml","Wed Mar 04 21:40:41 UTC 2026","passed","Wed Mar 04 21:40:41 UTC 2026","","","",""
"","1","rethrows APIConnectionError for Inngest retry","summarize-video","Wed Mar 04 21:40:41 UTC 2026","passed","Wed Mar 04 21:40:41 UTC 2026","","Claude API error classification","",""
"","1","wraps JSON parse failures as NonRetriableError","summarize-video","Wed Mar 04 21:40:41 UTC 2026","passed","Wed Mar 04 21:40:41 UTC 2026","","Claude API error classification","",""
"","1","fails when timestamps are missing","Video Processing","Wed Mar 04 21:40:41 UTC 2026","passed","Wed Mar 04 21:40:41 UTC 2026","","runChecks","",""
"","596","creates checkout session for user with existing Stripe customer","Billing","Wed Mar 04 21:40:40 UTC 2026","passed","Wed Mar 04 21:40:41 UTC 2026","","POST /billing/checkout","",""
"","3","extracts from youtube.com/watch?v=","Queue","Wed Mar 04 21:40:40 UTC 2026","passed","Wed Mar 04 21:40:40 UTC 2026","","extractVideoId","",""
"","1","returns null for YouTube URL without video ID","Queue","Wed Mar 04 21:40:40 UTC 2026","passed","Wed Mar 04 21:40:40 UTC 2026","","extractVideoId","",""
"","69","returns paginated list of summaries","Summaries","Wed Mar 04 21:40:41 UTC 2026","passed","Wed Mar 04 21:40:41 UTC 2026","","GET /summaries","",""
"","2","returns 400 for more than 10 videos","Queue","Wed Mar 04 21:40:40 UTC 2026","passed","Wed Mar 04 21:40:40 UTC 2026","","POST /queue/batch","",""
"","1","rethrows unknown errors for Inngest retry","summarize-video","Wed Mar 04 21:40:41 UTC 2026","passed","Wed Mar 04 21:40:41 UTC 2026","","Claude API error classification","",""
"","2","deletes a queued item","Queue","Wed Mar 04 21:40:40 UTC 2026","passed","Wed Mar 04 21:40:40 UTC 2026","","DELETE /queue/:id","",""
"","2","soft-deletes a summary","Summaries","Wed Mar 04 21:40:41 UTC 2026","passed","Wed Mar 04 21:40:41 UTC 2026","","DELETE /summaries/:id","",""
"","3","returns usage info for pro user","Billing","Wed Mar 04 21:40:41 UTC 2026","passed","Wed Mar 04 21:40:41 UTC 2026","","GET /usage","",""
"","1","extracts from youtube.com/embed/","Queue","Wed Mar 04 21:40:40 UTC 2026","passed","Wed Mar 04 21:40:40 UTC 2026","","extractVideoId","",""
"","0","parses response with null contextSection","Video Processing","Wed Mar 04 21:40:41 UTC 2026","passed","Wed Mar 04 21:40:41 UTC 2026","","parseSummaryResponse","",""
"","0","returns null for non-YouTube URLs","Queue","Wed Mar 04 21:40:40 UTC 2026","passed","Wed Mar 04 21:40:40 UTC 2026","","extractVideoId","",""
"","0","parses srv3 format without <s> children","parseTimedTextXml","Wed Mar 04 21:40:41 UTC 2026","passed","Wed Mar 04 21:40:41 UTC 2026","","","",""
"","0","strips special tokens","sanitizeTranscript","Wed Mar 04 21:40:41 UTC 2026","passed","Wed Mar 04 21:40:41 UTC 2026","","","",""
