"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","74","adds a video and returns 201 with summary and position","Queue","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","POST /queue","",""
"","1","returns 404 for non-existent item","Queue","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","DELETE /queue/:id","",""
"","2","returns 400 for empty videos array","Queue","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","POST /queue/batch","",""
"","70","returns usage info for free user","Billing","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","GET /usage","",""
"","2","returns 404 for non-existent summary","Summaries","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","GET /summaries/:id","",""
"","2","respects limit and offset params","Summaries","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","GET /summaries","",""
"","0","returns null for non-YouTube URLs","Queue","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","extractVideoId","",""
"","0","throws on missing required fields","Video Processing","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","parseSummaryResponse","",""
"","1","filters non-string elements from arrays","Video Processing","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","parseSummaryResponse","",""
"","1","fails when keyPoints count is too low","Video Processing","Fri Feb 27 14:31:15 UTC 2026","passed","Fri Feb 27 14:31:15 UTC 2026","","runChecks","",""
"","1","extracts from youtu.be/","Queue","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","extractVideoId","",""
"","2","returns usage info for pro user","Billing","Fri Feb 27 14:31:14 UTC 2026","passed","Fri Feb 27 14:31:14 UTC 2026","","GET /usage","",""
