"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","resets count when reset date is in the past","Billing","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","GET /usage","",""
"","0","leaves normal text unchanged","sanitizeTranscript","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","1","returns 400 when q parameter is missing","Summaries","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","GET /summaries/search","",""
"","4","returns 400 for empty videos array","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /queue/batch","",""
"","1","rethrows unknown transcript errors for Inngest retry","summarize-video","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","transcript errors","",""
"","1","updates summary status to failed with error message","summarize-video","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","onFailure handler","",""
"","0","skips empty segments","parseTimedTextXml","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","3","returns 409 for completed item","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /queue/:id/retry","",""
"","3","deletes a queued item","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","DELETE /queue/:id","",""
"","2","returns 400 when user has no Stripe customer","Billing","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /billing/portal","",""
"","2","does NOT retry 400 bad request (let Inngest default handle)","summarize-video","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","Claude API error classification","",""
"","1","returns 500 when user lookup fails","Billing","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /billing/portal","",""
"","0","returns empty string for all-empty segments","assembleTranscript","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","4","parses valid JSON response","Video Processing","Tue Mar 03 20:53:58 UTC 2026","passed","Tue Mar 03 20:53:58 UTC 2026","","parseSummaryResponse","",""
"","2","strips zero-width characters","sanitizeTranscript","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","2","soft-deletes a summary","Summaries","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","DELETE /summaries/:id","",""
"","0","decodes double-encoded entities","decodeHtmlEntities","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","1","fails when keyPoints count is too low","Video Processing","Tue Mar 03 20:53:58 UTC 2026","passed","Tue Mar 03 20:53:58 UTC 2026","","runChecks","",""
"","3","extracts from youtube.com/watch?v=","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","extractVideoId","",""
"","1","formats seconds only","formatTimestamp","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","0","extracts from youtube.com/v/","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","extractVideoId","",""
"","0","strips role markers","sanitizeTranscript","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","0","decodes numeric entities","decodeHtmlEntities","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","1","wraps JSON parse failures as NonRetriableError","summarize-video","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","Claude API error classification","",""
"","2","throws NonRetriableError when transcript is not available","summarize-video","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","transcript errors","",""
"","1","returns null for YouTube URL without video ID","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","extractVideoId","",""
"","0","inserts timestamps every ~30s","assembleTranscript","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","1","rethrows 429 rate limit error for Inngest retry","summarize-video","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","Claude API error classification","",""
"","1","formats hours","formatTimestamp","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","2","returns 404 for non-existent item","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","DELETE /queue/:id","",""
"","3","returns list of queue items","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","GET /queue","",""
"","3","returns 404 for non-existent or already deleted summary","Summaries","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","DELETE /summaries/:id","",""
"","1","includes total time saved from completed summaries","Billing","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","GET /usage","",""
"","0","handles mixed content","decodeHtmlEntities","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","0","strips special tokens","sanitizeTranscript","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","1","returns 400 when videoUrl is missing","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /queue","",""
"","42","returns usage info for free user","Billing","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","GET /usage","",""
"","2","creates portal session for user with Stripe customer","Billing","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /billing/portal","",""
"","1","rethrows 503 overloaded error for Inngest retry","summarize-video","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","Claude API error classification","",""
"","1","rethrows APIConnectionError for Inngest retry","summarize-video","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","Claude API error classification","",""
"","0","returns null for invalid URLs","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","extractVideoId","",""
"","5","fires Inngest event for a pending queue item","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /queue/:id/retry","",""
"","3","respects limit and offset params","Summaries","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","GET /summaries","",""
"","1","filters non-string elements from arrays","Video Processing","Tue Mar 03 20:53:58 UTC 2026","passed","Tue Mar 03 20:53:58 UTC 2026","","parseSummaryResponse","",""
"","0","extracts from m.youtube.com","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","extractVideoId","",""
"","1","rethrows unknown errors for Inngest retry","summarize-video","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","Claude API error classification","",""
"","0","rejects a JSON array instead of an object","Video Processing","Tue Mar 03 20:53:58 UTC 2026","passed","Tue Mar 03 20:53:58 UTC 2026","","parseSummaryResponse","",""
"","1","returns 409 for processing items","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","DELETE /queue/:id","",""
"","79","adds a video and returns 201 with summary and position","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /queue","",""
"","0","passes through plain text","decodeHtmlEntities","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","2","searches summaries by query","Summaries","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","GET /summaries/search","",""
"","0","skips non-speech markers","assembleTranscript","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","1","extracts from youtube.com/embed/","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","extractVideoId","",""
"","0","truncates oversized summary and array items","Video Processing","Tue Mar 03 20:53:58 UTC 2026","passed","Tue Mar 03 20:53:58 UTC 2026","","parseSummaryResponse","",""
"","1","extracts from youtube.com/shorts/","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","extractVideoId","",""
"","2","returns 400 for video exceeding max duration","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /queue","",""
"","0","truncates sub-second precision","formatTimestamp","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","3","returns 409 for duplicate video","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /queue","",""
"","0","strips prompt injection patterns","sanitizeTranscript","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","3","returns 500 when user lookup fails","Billing","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /billing/checkout","",""
"","0","inserts timestamp at start","assembleTranscript","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","0","returns empty array for unrecognized XML","parseTimedTextXml","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","3","caps limit at 100","Summaries","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","GET /summaries","",""
"","3","returns 400 for more than 10 videos","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /queue/batch","",""
"","0","handles extra query params","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","extractVideoId","",""
"","0","returns null for non-YouTube URLs","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","extractVideoId","",""
"","60","returns paginated list of summaries","Summaries","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","GET /summaries","",""
"","2","parses srv3 format with <s> children","parseTimedTextXml","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","1","wraps 'missing required fields' parse error as NonRetriableError","summarize-video","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","Claude API error classification","",""
"","2","returns 500 when Stripe call fails","Billing","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /billing/checkout","",""
"","0","fails when timestamps are missing","Video Processing","Tue Mar 03 20:53:58 UTC 2026","passed","Tue Mar 03 20:53:58 UTC 2026","","runChecks","",""
"","1","extracts from youtu.be/","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","extractVideoId","",""
"","4","formats 0ms as 0:00","formatTimestamp","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","1","returns 404 for non-existent item","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /queue/:id/retry","",""
"","1","decodes named entities","decodeHtmlEntities","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","1","throws on invalid JSON","Video Processing","Tue Mar 03 20:53:58 UTC 2026","passed","Tue Mar 03 20:53:58 UTC 2026","","parseSummaryResponse","",""
"","91","creates checkout session for user with existing Stripe customer","Billing","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /billing/checkout","",""
"","2","returns 429 when rate limited","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /queue","",""
"","0","fails when summary is too short","Video Processing","Tue Mar 03 20:53:58 UTC 2026","passed","Tue Mar 03 20:53:58 UTC 2026","","runChecks","",""
"","2","sets truncated flag on summaryJson when transcript was truncated","summarize-video","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","happy path","",""
"","2","returns HTML cancel page","Billing","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","GET /billing/cancel","",""
"","0","normalizes whitespace","sanitizeTranscript","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","3","passes a good summary","Video Processing","Tue Mar 03 20:53:58 UTC 2026","passed","Tue Mar 03 20:53:58 UTC 2026","","runChecks","",""
"","4","formats minutes and seconds","formatTimestamp","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","1","falls back to srv1 format","parseTimedTextXml","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","0","throws on missing required fields","Video Processing","Tue Mar 03 20:53:58 UTC 2026","passed","Tue Mar 03 20:53:58 UTC 2026","","parseSummaryResponse","",""
"","2","returns summary detail","Summaries","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","GET /summaries/:id","",""
"","0","handles hour-long videos","assembleTranscript","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","3","returns 402 with upgrade URL for non-pro users","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /queue/batch","",""
"","2","returns usage info for pro user","Billing","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","GET /usage","",""
"","0","decodes HTML entities in segments","assembleTranscript","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","1","rethrows 500 server error for Inngest retry","summarize-video","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","Claude API error classification","",""
"","0","fails when parse required retry","Video Processing","Tue Mar 03 20:53:58 UTC 2026","passed","Tue Mar 03 20:53:58 UTC 2026","","runChecks","",""
"","1","returns 404 for non-existent summary","Summaries","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","GET /summaries/:id","",""
"","2","returns 400 for invalid YouTube URL","Queue","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /queue","",""
"","4","creates Stripe customer when none exists, then creates checkout session","Billing","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","POST /billing/checkout","",""
"","1","returns 404 when user not found","Billing","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","GET /usage","",""
"","0","extracts JSON from markdown code fences","Video Processing","Tue Mar 03 20:53:58 UTC 2026","passed","Tue Mar 03 20:53:58 UTC 2026","","parseSummaryResponse","",""
"","0","parses srv3 format without <s> children","parseTimedTextXml","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","","",""
"","47","fetches transcript, generates summary, and saves result","summarize-video","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","happy path","",""
"","1","returns HTML success page","Billing","Tue Mar 03 20:53:57 UTC 2026","passed","Tue Mar 03 20:53:57 UTC 2026","","GET /billing/success","",""
