"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","parses srv3 format with <s> children","parseTimedTextXml","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","","",""
"","0","skips non-speech markers","assembleTranscript","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","","",""
"","1","formats hours","formatTimestamp","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","","",""
"","0","returns empty array for unrecognized XML","parseTimedTextXml","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","","",""
"","4","creates Stripe customer when none exists, then creates checkout session","Billing","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","POST /billing/checkout","",""
"","3","returns usage info for pro user","Billing","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","GET /usage","",""
"","77","adds a video and returns 201 with summary and position","Queue","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","POST /queue","",""
"","3","returns 500 when user lookup fails","Billing","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","POST /billing/checkout","",""
"","1","returns 404 for non-existent summary","Summaries","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","GET /summaries/:id","",""
"","1","falls back to srv1 format","parseTimedTextXml","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","","",""
"","1","returns null for YouTube URL without video ID","Queue","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","extractVideoId","",""
"","0","fails when summary is too short","Video Processing","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","runChecks","",""
"","2","passes a good summary","Video Processing","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","runChecks","",""
"","1","returns 400 when q parameter is missing","Summaries","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","GET /summaries/search","",""
"","0","inserts timestamps every ~30s","assembleTranscript","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","","",""
"","1","filters non-string elements from arrays","Video Processing","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","parseSummaryResponse","",""
"","2","searches summaries by query","Summaries","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","GET /summaries/search","",""
"","3","returns 400 for empty videos array","Queue","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","POST /queue/batch","",""
"","0","decodes HTML entities in segments","assembleTranscript","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","","",""
"","1","leaves normal text unchanged","sanitizeTranscript","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","","",""
"","0","handles hour-long videos","assembleTranscript","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","","",""
"","3","returns 500 when Stripe call fails","Billing","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","POST /billing/checkout","",""
"","3","returns 400 for more than 10 videos","Queue","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","POST /queue/batch","",""
"","64","returns usage info for free user","Billing","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","GET /usage","",""
"","1","formats minutes and seconds","formatTimestamp","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","","",""
"","0","strips prompt injection patterns","sanitizeTranscript","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","","",""
"","0","fails when timestamps are missing","Video Processing","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","runChecks","",""
"","0","skips empty segments","parseTimedTextXml","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","","",""
"","2","includes total time saved from completed summaries","Billing","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","GET /usage","",""
"","1","returns 400 when user has no Stripe customer","Billing","Tue Mar 03 02:37:08 UTC 2026","passed","Tue Mar 03 02:37:08 UTC 2026","","POST /billing/portal","",""
