"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","includes total time saved from completed summaries","Billing","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","GET /usage","",""
"","68","returns paginated list of summaries","Summaries","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","GET /summaries","",""
"","4","returns 429 when rate limited","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","POST /queue","",""
"","7","returns 404 for non-existent item","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","POST /queue/:id/process","",""
"","0","throws on missing required fields","Video Processing","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","parseSummaryResponse","",""
"","0","extracts from m.youtube.com","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","extractVideoId","",""
"","2","returns 400 when q parameter is missing","Summaries","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","GET /summaries/search","",""
"","2","resets count when reset date is in the past","Billing","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","GET /usage","",""
"","1","extracts from youtu.be/","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","extractVideoId","",""
"","3","returns 400 for invalid YouTube URL","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","POST /queue","",""
"","0","handles extra query params","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","extractVideoId","",""
"","0","returns null for YouTube URL without video ID","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","extractVideoId","",""
"","69","returns usage info for free user","Billing","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","GET /usage","",""
"","0","fails when summary is too short","Video Processing","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","runChecks","",""
"","2","fires Inngest event for a pending queue item","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","POST /queue/:id/process","",""
"","2","extracts from youtube.com/watch?v=","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","extractVideoId","",""
"","0","fails when timestamps are missing","Video Processing","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","runChecks","",""
"","1","extracts from youtube.com/shorts/","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","extractVideoId","",""
"","3","returns usage info for pro user","Billing","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","GET /usage","",""
"","0","extracts from youtube.com/v/","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","extractVideoId","",""
"","1","returns 409 for completed item","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","POST /queue/:id/process","",""
"","2","passes a good summary","Video Processing","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","runChecks","",""
"","0","fails when parse required retry","Video Processing","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","runChecks","",""
"","2","returns 400 for empty videos array","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","POST /queue/batch","",""
"","2","respects limit and offset params","Summaries","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","GET /summaries","",""
"","1","returns 409 for processing items","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","DELETE /queue/:id","",""
"","3","returns list of queue items","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","GET /queue","",""
"","1","extracts from youtube.com/embed/","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","extractVideoId","",""
"","3","returns 403 for non-pro users","Queue","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","POST /queue/batch","",""
"","1","fails when keyPoints count is too low","Video Processing","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","runChecks","",""
"","2","searches summaries by query","Summaries","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","GET /summaries/search","",""
"","2","returns summary detail","Summaries","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","GET /summaries/:id","",""
"","1","returns 404 for non-existent summary","Summaries","Thu Feb 26 20:12:23 UTC 2026","passed","Thu Feb 26 20:12:23 UTC 2026","","GET /summaries/:id","",""
